gene_callers_id	KO_ID	function	sample	coverage	detection
1852378	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	59.41326740832303	1
1852378	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	0	0
489991	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	370.6336	1
489991	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	180.8736	0.46453333333333335
335226	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	14.158	0.9913333333333332
335226	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2355681	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	45.20505617977528	1
2355681	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0.41198501872659177	0.10299625468164794
2383709	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	31.193899782135077	1
2383709	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
1832522	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	20.3590932509016	1
1832522	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	10.71870170015456	0.2426584234930448
1499800	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	617.2677395757132	1
1499800	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	300.91733723482076	1
2153761	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	33.83961352657005	0.9782608695652174
2153761	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
573744	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	62.958459979736574	0.9817629179331308
573744	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	18.581053698074975	0.2857142857142857
2504842	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	25.42564745196324	1
2504842	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	18.15580618212197	0.33208020050125314
2037990	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	27.611620795107033	0.9994903160040776
2037990	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	8.722222222222221	0.2981651376146789
2307039	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	19.28910333735424	1
2307039	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	6.9670285484519505	0.1881785283474065
2112541	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	87.19448698315468	1
2112541	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	28.542623787646757	0.5028075548749362
113326	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	47.50218886804252	1
113326	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	0	0
592664	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	81.21100164203612	1
592664	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	13.418445539135194	0.2706622879036672
1905346	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	22.351409978308027	1
1905346	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	16.16341287057122	0.35213304410701374
